Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código da Unidade;Número da Turma; Turma;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Habilitação/Curso;Período;Sexo Feminino;Sexo Masculino;Total de Alunos; Médio na ETEC;Médio em outra ETEC;Médio fora do CPS;Médio Concluído;Aprovados;Promoção Parcial;Retidos por Frequência;Retidos por Rendimento; Retidos por Frequencia e Rendimento; Retenção Parcial;Desistências;Transferências Expedidas;Transferências Recebidas;Trancamentos
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;286.751.185;3º Módulo;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;8;22;30;0;0;5;25;24;0;0;1;0;0;2;1;0;2;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;286.750.914;2º Módulo;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;7;21;28;0;0;4;24;24;0;0;0;0;0;0;1;0;3;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;286.747.274;1º Módulo;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;13;26;39;0;0;24;15;30;0;0;1;0;0;7;0;0;1;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;286.747.092;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;0;33;33;0;0;17;16;23;1;0;6;0;0;0;0;0;3;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;286.750.260;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;2;29;31;0;0;2;29;29;0;0;1;0;0;1;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;286.750.526;2º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;2;37;39;2;0;6;31;30;0;0;2;0;0;1;0;0;6;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;286.750.211;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrônica;Noite;0;21;21;0;0;2;19;21;0;0;0;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;286.750.013;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrônica (MNP);Noite;3;24;27;1;0;11;15;17;0;0;2;0;0;6;0;0;2;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;286.750.492;2º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrônica (MNP);Noite;1;19;20;0;0;6;14;12;2;0;2;0;0;1;0;0;3;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;286.746.938;1º Módulo;Técnico;Informação e Comunicação;Informática;Informática;Tarde;6;22;28;0;0;20;8;16;3;0;4;0;0;4;0;0;1;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;286.750.187;3º Módulo;Técnico;Informação e Comunicação;Informática;Informática;Tarde;8;21;29;0;0;15;14;25;0;0;4;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;286.748.207;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;2;32;34;1;0;14;19;25;0;0;4;0;0;4;0;0;1;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;286.749.536;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;4;30;34;0;0;16;18;25;0;0;1;0;0;6;0;0;2;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;286.751.391;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;2;19;21;0;0;0;21;19;0;0;2;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.750.989;2º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;4;32;36;1;0;2;33;26;1;0;8;0;0;1;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;286.751.011;2º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;4;32;36;0;0;7;29;21;2;0;6;0;0;4;0;0;3;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;286.751.359;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;1;16;17;0;0;3;14;16;0;0;1;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;286.749.940;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Soldagem;Noite;5;29;34;1;0;13;20;24;0;0;2;0;0;8;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;286.751.110;2º Módulo;Técnico;Controle e Processos Industriais;Indústria;Soldagem;Noite;4;29;33;0;0;6;27;24;0;0;0;0;0;5;0;0;4;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;286.751.623;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Soldagem;Noite;1;13;14;0;0;1;13;14;0;0;0;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.400.156;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Tarde;8;28;36;0;0;0;0;33;1;0;2;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.412.011;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Tarde;5;30;35;0;0;0;0;30;4;0;1;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.470.621;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Tarde;4;26;30;0;0;0;0;30;0;0;0;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.400.776;1ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS;Manhã;11;25;36;0;0;0;0;33;1;0;0;0;0;0;2;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.482.915;3ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;17;19;36;0;0;0;0;34;0;0;0;0;0;1;1;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.401.048;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;6;30;36;0;0;0;0;29;7;0;0;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.399.978;1ª Série;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Tarde;24;11;35;0;0;0;0;32;1;0;1;0;0;1;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.411.807;2ª Série;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Tarde;13;19;32;0;0;0;0;32;0;0;0;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.475.968;3ª Série;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Tarde;18;12;30;0;0;0;0;30;0;0;0;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.399.069;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrotécnica - MTec;Manhã;7;29;36;0;0;0;0;29;5;0;2;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.646.485;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrotécnica - MTec-PI;Manhã e Tarde;5;24;29;0;0;0;0;21;5;0;2;0;0;0;1;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.478.772;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrotécnica - MTec-PI;Manhã e Tarde;3;22;25;0;0;0;0;24;0;0;0;0;0;1;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.410.726;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec;Manhã;2;33;35;0;0;0;0;24;8;0;1;0;0;0;2;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.477.410;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec;Manhã;5;29;34;0;0;0;0;29;0;0;4;0;0;0;1;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.399.473;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec;Manhã;4;32;36;0;0;0;0;31;3;0;1;0;0;1;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.410.940;2ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;10;25;35;0;0;0;0;17;14;0;4;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.398.400;1ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;10;26;36;0;0;0;0;31;5;0;0;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.412.813;3ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;22;12;34;0;0;0;0;34;0;0;0;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.400.412;1ª Série;Integrado;Informação e Comunicação;Informática;Programação de Jogos Digitais - MTec;Tarde;10;26;36;0;0;0;0;33;3;0;0;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.412.235;2ª Série;Integrado;Informação e Comunicação;Informática;Programação de Jogos Digitais - MTec;Tarde;7;30;37;0;0;0;0;36;0;0;1;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Aristóteles Ferreira;035;285.476.198;3ª Série;Integrado;Informação e Comunicação;Informática;Programação de Jogos Digitais - MTec;Tarde;5;25;30;0;0;0;0;30;0;0;0;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;286.734.884;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Tarde;28;7;35;0;0;24;11;28;0;0;3;0;0;1;2;0;1;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;286.734.579;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;23;17;40;0;0;6;34;35;0;0;3;0;0;0;0;0;2;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;286.735.667;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;18;10;28;0;0;2;26;25;0;0;2;0;0;0;0;0;1;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;286.734.421;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Tarde;29;3;32;0;0;20;12;26;0;0;2;0;0;1;0;0;3;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;286.735.543;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Tarde;22;8;30;0;0;14;16;28;0;0;1;0;0;0;0;0;1;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;286.735.204;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;26;9;35;1;0;4;30;29;0;0;0;0;0;1;0;2;7;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;286.735.352;2º Módulo;Técnico;Gestão e Negócios;Gestão;Comércio Exterior;Noite;19;18;37;9;0;7;21;29;0;0;3;0;0;2;0;0;3;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;286.734.678;1º Módulo;Técnico;Gestão e Negócios;Gestão;Comércio Exterior;Noite;21;18;39;9;0;7;23;29;0;0;3;0;0;6;0;0;1;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;286.735.071;2º Módulo;Técnico;Gestão e Negócios;Gestão;Logística;Tarde;22;14;36;0;0;30;6;29;0;0;6;0;0;0;0;0;1;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;286.734.546;1º Módulo;Técnico;Gestão e Negócios;Gestão;Logística;Tarde;17;16;33;0;0;21;12;25;0;0;5;0;0;3;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;286.735.592;3º Módulo;Técnico;Gestão e Negócios;Gestão;Logística;Tarde;16;9;25;0;0;15;10;22;0;0;1;0;0;0;0;0;2;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;286.735.278;2º Módulo;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;28;7;35;0;1;2;32;29;0;0;3;0;0;2;0;0;1;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;286.734.611;1º Módulo;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;26;8;34;0;0;6;28;24;0;0;7;0;0;1;0;0;2;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;286.735.725;3º Módulo;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;22;5;27;1;0;4;22;24;0;0;3;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;286.734.710;1º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;21;18;39;2;0;4;33;30;0;0;7;0;0;0;0;0;2;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;286.735.790;3º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;17;12;29;0;0;1;28;26;0;0;3;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;286.735.444;2º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;14;14;28;0;1;1;26;18;0;0;4;0;0;3;0;0;3;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;285.537.254;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;28;9;37;0;0;0;0;36;0;0;1;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;285.536.413;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;22;18;40;0;0;0;0;40;0;0;0;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;285.536.835;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;26;13;39;0;0;0;0;38;0;0;0;0;0;0;1;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;285.538.203;1ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;28;12;40;0;0;0;0;40;0;0;0;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;285.538.427;2ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;15;22;37;0;0;0;0;36;0;0;1;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;285.538.583;3ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;18;18;36;0;0;0;0;33;0;0;1;0;0;0;2;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;285.537.940;2ª Série;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Manhã;28;5;33;0;0;0;0;31;0;0;1;0;0;0;1;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;285.538.062;3ª Série;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Manhã;36;4;40;0;0;0;0;40;0;0;0;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;285.537.395;1ª Série;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Manhã;30;10;40;0;0;0;0;39;0;0;1;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;285.542.460;1ª Série;Integrado;Segurança;Saúde;Segurança do Trabalho - MTec;Manhã;23;17;40;0;0;0;0;40;0;0;0;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;285.542.635;2ª Série;Integrado;Segurança;Saúde;Segurança do Trabalho - MTec;Manhã;23;16;39;0;0;0;0;36;0;0;2;0;0;0;1;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa;122;285.543.419;3ª Série;Integrado;Segurança;Saúde;Segurança do Trabalho - MTec;Manhã;21;9;30;0;0;0;0;30;0;0;0;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa (EE Prof.ª Zulmira Campos);122.01 - Ext/Etec;286.736.129;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;17;9;26;0;0;7;19;23;0;0;1;0;0;2;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa (EE Prof.ª Zulmira Campos);122.01 - Ext/Etec;286.735.915;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;22;10;32;0;0;7;25;23;0;0;4;0;0;4;0;0;1;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa (EE Prof.ª Zulmira Campos);122.01 - Ext/Etec;286.736.905;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;17;6;23;0;0;2;21;22;0;0;0;0;0;0;0;0;1;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa (EE Prof.ª Zulmira Campos);122.01 - Ext/Etec;286.736.848;2º Módulo;Técnico;Gestão e Negócios;Gestão;Logística;Noite;12;25;37;0;0;7;30;29;0;0;3;0;0;4;0;0;1;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa (EE Prof.ª Zulmira Campos);122.01 - Ext/Etec;286.735.998;1º Módulo;Técnico;Gestão e Negócios;Gestão;Logística;Noite;22;11;33;1;0;2;30;28;0;0;3;0;0;0;0;0;2;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa (EE Prof.ª Zulmira Campos);122.01 - Ext/Etec;286.736.970;3º Módulo;Técnico;Gestão e Negócios;Gestão;Logística;Noite;9;12;21;0;0;3;18;16;0;0;2;0;0;3;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa (EE Prof.ª Zulmira Campos);122.01 - Ext/Etec;286.736.061;1º Módulo;Técnico;Infraestrutura;Indústria;Portos;Noite;14;13;27;0;0;4;23;15;0;0;8;0;0;2;0;0;2;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa (EE Prof.ª Zulmira Campos);122.01 - Ext/Etec;286.737.119;3º Módulo;Técnico;Infraestrutura;Indústria;Portos;Noite;12;10;22;0;0;1;21;17;0;0;2;0;0;1;0;0;2;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa (EE Prof.ª Zulmira Campos);122.01 - Ext/Etec;286.736.863;2º Módulo;Técnico;Infraestrutura;Indústria;Portos;Noite;13;17;30;1;0;4;25;26;0;0;1;0;0;2;0;0;1;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa (Unidade Municipal de Educação Vinte e Oito de Fevereiro - Santos);122.8 - Cd_Cps;286.737.150;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;21;6;27;0;0;3;24;13;0;0;5;0;0;6;3;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa (Unidade Municipal de Educação Vinte e Oito de Fevereiro - Santos);122.8 - Cd_Cps;286.737.275;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;9;17;26;0;0;5;21;22;0;0;1;0;0;1;0;0;2;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa / Fatec Rubens Lara;122/005 - Etec/Fatec;285.546.107;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-AMS;Tarde;27;7;34;0;0;0;0;33;0;0;1;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa / Fatec Rubens Lara;122/005 - Etec/Fatec;285.545.869;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-AMS;Tarde;19;15;34;0;0;0;0;34;0;0;0;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa / Fatec Rubens Lara;122/005 - Etec/Fatec;285.543.609;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-AMS;Tarde;23;17;40;0;0;0;0;37;0;0;1;0;0;0;2;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa / Fatec Rubens Lara;122/005 - Etec/Fatec;285.547.162;2ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec-AMS;Tarde;20;19;39;0;0;0;0;39;0;0;0;0;0;0;0;0;0;
Metropolitana da Baixada Santista;Metropolitana da Baixada Santista;Santos;Grande São Paulo Sul/Baixada Santista;Etec Dona Escolástica Rosa / Fatec Rubens Lara;122/005 - Etec/Fatec;285.548.004;3ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec-AMS;Tarde;16;17;33;0;0;0;0;33;0;0;0;0;0;0;0;0;0;
