Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código da Unidade;Número da Turma; Turma;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Habilitação/Curso;Período;Sexo Feminino;Sexo Masculino;Total de Alunos; Médio na ETEC;Médio em outra ETEC;Médio fora do CPS;Médio Concluído;Aprovados;Promoção Parcial;Retidos por Frequência;Retidos por Rendimento; Retidos por Frequencia e Rendimento; Retenção Parcial;Desistências;Transferências Expedidas;Transferências Recebidas;Trancamentos
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.342.614;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrônica;Noite;1;14;15;0;0;12;3;14;0;0;1;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.342.929;4º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Tarde;3;19;22;0;0;3;19;8;0;0;11;0;0;0;3;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.322.780;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Noite;3;33;36;0;0;12;24;32;0;0;0;0;0;2;1;1;2;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.327.490;2º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Noite;3;33;36;0;0;5;31;34;0;0;2;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.342.762;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Noite;6;32;38;0;0;4;34;33;0;0;5;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.342.960;4º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Noite;2;25;27;0;0;0;27;25;0;0;2;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.322.681;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;1;24;25;0;0;7;18;17;0;0;8;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.342.713;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;0;27;27;0;0;23;4;23;0;0;4;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.322.871;1º Módulo;Técnico;Ambiente e Saúde;Meio Ambiente;Meio Ambiente;Noite;21;9;30;0;0;11;19;14;0;0;14;0;0;4;0;2;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.342.796;3º Módulo;Técnico;Ambiente e Saúde;Meio Ambiente;Meio Ambiente;Noite;9;12;21;0;0;7;14;28;0;0;7;0;0;1;0;17;2;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.334.983;2º Módulo;Técnico;Ambiente e Saúde;Meio Ambiente;Meio Ambiente;Noite;11;4;15;0;0;3;12;8;0;0;8;0;0;2;0;3;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.335.154;2º Módulo;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;24;9;33;0;0;6;27;35;0;0;4;0;0;0;0;8;2;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.322.913;1º Módulo;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;23;10;33;0;0;15;18;33;0;0;0;0;0;1;0;1;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.342.820;3º Módulo;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;28;4;32;0;0;5;27;30;0;0;1;0;0;1;0;1;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.322.939;1º Módulo;Técnico;Produção Industrial;Química;Química;Noite;19;18;37;0;0;21;16;27;0;0;9;0;0;1;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.342.861;3º Módulo;Técnico;Produção Industrial;Química;Química;Noite;18;14;32;0;0;7;25;32;0;0;3;0;0;0;0;4;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.335.329;2º Módulo;Técnico;Produção Industrial;Química;Química;Noite;17;16;33;0;0;14;19;27;0;0;5;0;0;0;0;1;2;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.342.879;3º Módulo;Técnico;Informação e Comunicação;Telecomunicações;Telecomunicações;Noite;0;15;15;0;0;0;15;12;0;0;0;0;0;3;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.452.405;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;24;7;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;001.124.013;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;24;7;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.452.660;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;19;11;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.524.641;1ª Série;Integrado;Produção Alimentícia;Química;Alimentos - MTec ;Tarde;29;6;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.524.658;2ª Série;Integrado;Produção Alimentícia;Química;Alimentos - MTec ;Tarde;22;10;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.589.230;3ª Série;Integrado;Produção Alimentícia;Química;Alimentos - MTec ;Tarde;20;6;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.589.248;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Manhã;5;18;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.524.666;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Manhã;5;30;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.524.674;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Manhã;3;29;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.524.682;1ª Série;Integrado;Produção Cultural e Design;Design;Design de Interiores - MTec;Manhã;28;7;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.524.716;2ª Série;Integrado;Produção Cultural e Design;Design;Design de Interiores - MTec;Tarde;30;2;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.524.708;1ª Série;Integrado;Produção Cultural e Design;Design;Design de Interiores - MTec;Tarde;32;2;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;002.124.013;3ª Série;Integrado;Produção Cultural e Design;Imagem Pessoal;Design de Interiores - MTec-PI;Manhã e Tarde;14;16;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.524.690;2ª Série;Integrado;Produção Cultural e Design;Design;Design Gráfico - MTec;Manhã;28;6;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.534.467;1ª Série;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Tarde;14;15;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.534.301;2ª Série;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Manhã;12;22;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.534.103;1ª Série;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Manhã;8;27;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;003.124.013;3ª Série;Integrado;Infraestrutura;Construção Civil;Edificações - MTec-PI;Manhã e Tarde;14;16;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.553.616;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletroeletrônica  - MTec;Tarde;6;20;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.588.869;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrotécnica - MTec;Manhã;4;30;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.588.802;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrotécnica - MTec;Manhã;4;28;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;011.124.013;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrotécnica - MTec-PI;Manhã e Tarde;4;22;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.589.255;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec;Tarde;6;20;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.539.789;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec;Manhã;2;27;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.539.284;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec;Manhã;4;30;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;005.124.013;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec-PI;Manhã e Tarde;4;22;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.588.927;2ª Série;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Tarde;15;16;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.588.901;1ª Série;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Tarde;17;18;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.588.976;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Manhã;5;30;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.589.008;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Tarde;0;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.588.992;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Tarde;6;27;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.588.984;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Manhã;5;29;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;007.124.013;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec-PI;Manhã e Tarde;3;30;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.588.935;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec;Manhã;1;33;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.588.950;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec;Manhã;4;22;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;006.124.013;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec-PI ;Manhã e Tarde;3;18;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.589.016;1ª Série;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec-PI;Manhã e Tarde;20;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.589.032;2ª Série;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec-PI;Manhã e Tarde;29;6;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;008.124.013;3ª Série;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec-PI;Manhã e Tarde;12;10;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.589.065;1ª Série;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec-PI;Manhã e Tarde;14;9;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.589.073;2ª Série;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec-PI;Manhã e Tarde;26;8;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;009.124.013;3ª Série;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec-PI;Manhã e Tarde;27;7;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.589.099;1ª Série;Integrado;Produção Industrial;Química;Química - MTec;Manhã;20;16;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.589.271;3ª Série;Integrado;Produção Industrial;Química;Química - MTec;Tarde;20;7;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.589.131;2ª Série;Integrado;Produção Industrial;Química;Química - MTec;Tarde;15;17;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.589.123;1ª Série;Integrado;Produção Industrial;Química;Química - MTec;Tarde;26;8;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.589.115;2ª Série;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;24;9;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;010.124.013;3ª Série;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;23;13;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.589.149;1ª Série;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec;Tarde;16;9;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.589.156;2ª Série;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec;Tarde;23;8;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;285.589.289;3ª Série;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec;Tarde;26;3;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;801.300.225;4º Módulo;Especialização;Ambiente e Saúde;Saúde;Gestão de Unidades de Alimentação e Nutrição;Noite;17;6;23;0;0;0;23;21;0;0;2;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas (EE Professor Roldão Lopes de Barros);013.05 - Ext/Etec;285.352.761;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;23;13;36;0;0;15;21;31;0;0;5;0;0;2;0;2;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas (EE Professor Roldão Lopes de Barros);013.05 - Ext/Etec;285.353.140;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;16;16;32;0;0;20;12;28;0;0;4;0;0;1;0;2;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas (EE Professor Roldão Lopes de Barros);013.05 - Ext/Etec;285.353.736;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;18;11;29;0;0;22;7;23;0;0;6;0;0;1;0;1;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas (EE Professor Roldão Lopes de Barros);013.05 - Ext/Etec;285.353.603;2º Módulo;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;24;6;30;0;0;17;13;25;0;0;4;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas (EE Professor Roldão Lopes de Barros);013.05 - Ext/Etec;285.354.015;3º Módulo;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;24;7;31;0;6;0;25;26;0;0;5;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas (EE Professor Roldão Lopes de Barros);013.05 - Ext/Etec;285.352.936;1º Módulo;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;20;17;37;0;0;17;20;31;0;0;5;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;285.370.250;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;29;9;38;0;0;7;31;29;0;0;3;0;0;6;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;285.370.524;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;20;8;28;1;0;10;17;18;0;0;0;0;0;4;0;0;6;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;285.370.987;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;14;8;22;0;0;4;18;22;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;285.370.383;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Automação Industrial;Noite;1;36;37;1;0;4;32;25;0;0;6;0;0;6;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;285.371.647;4º Módulo;Técnico;Controle e Processos Industriais;Indústria;Automação Industrial;Noite;0;12;12;0;0;0;12;11;0;0;1;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;285.371.316;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Automação Industrial;Noite;1;23;24;0;0;5;19;21;0;0;1;0;0;2;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;285.370.656;2º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrônica;Noite;0;12;12;0;0;2;10;10;0;0;0;0;0;2;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;285.371.423;3º Módulo;Técnico;Gestão e Negócios;Gestão;Logística;Noite;5;7;12;0;0;0;12;10;0;0;0;0;0;2;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;285.370.797;2º Módulo;Técnico;Gestão e Negócios;Gestão;Logística;Noite;6;12;18;0;0;2;16;15;0;0;2;0;0;1;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;285.414.439;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;24;16;40;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
