Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código da Unidade;Número da Turma; Turma;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Habilitação/Curso;Período;Sexo Feminino;Sexo Masculino;Total de Alunos; Médio na ETEC;Médio em outra ETEC;Médio fora do CPS;Médio Concluído;Aprovados;Promoção Parcial;Retidos por Frequência;Retidos por Rendimento; Retidos por Frequencia e Rendimento; Retenção Parcial;Desistências;Transferências Expedidas;Transferências Recebidas;Trancamentos
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.459.860;2º Módulo;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;37;0;37;1;0;6;30;28;0;0;0;1;0;5;2;0;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.459.654;1º Módulo;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;34;6;40;0;0;10;30;33;0;0;0;0;0;6;0;0;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.460.041;3º Módulo;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;31;2;33;0;0;4;29;31;0;0;0;0;0;2;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.460.330;2º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;7;21;28;0;0;0;28;28;0;0;0;0;0;0;0;1;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.460.538;3º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;11;12;23;0;0;1;22;18;0;0;0;0;0;3;1;0;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.460.173;1º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;20;20;40;1;0;5;34;24;0;0;0;2;0;13;0;0;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.465.370;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;21;14;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.465.131;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;19;20;39;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.463.839;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;24;16;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.464.050;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;26;14;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.464.183;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;26;13;39;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.465.057;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;19;21;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.464.324;1ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;10;30;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.464.605;3ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;10;29;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.464.423;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;6;34;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.465.743;3ª Série;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec;Tarde;16;19;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.465.511;1ª Série;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec;Tarde;22;18;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.465.636;2ª Série;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec;Tarde;30;9;39;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.481.377;1ª Série;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Tarde;29;11;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.481.476;2ª Série;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Tarde;32;5;37;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.464.704;1ª Série;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Manhã;31;9;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.464.951;3ª Série;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Manhã;29;9;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.481.575;3ª Série;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Tarde;27;4;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;296.464.811;2ª Série;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Manhã;30;11;41;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Sebrae;273;296.665.942;3ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Tarde;12;14;26;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Sebrae;273;296.665.937;2ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Tarde;18;10;28;0;0;0;0;0;0;0;0;0;0;0;3;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Sebrae;273;296.665.965;1º Módulo;Técnico;Informação e Comunicação;Informática;Informática para Internet;Noite;7;14;21;3;1;6;11;11;0;0;0;5;0;5;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Sebrae;273;296.665.968;2º Módulo;Técnico;Informação e Comunicação;Informática;Informática para Internet;Noite;3;23;26;8;0;4;14;19;0;0;0;0;0;2;0;0;5;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Sebrae;273;296.666.257;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-AMS;Manhã;22;13;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Sebrae;273;296.666.452;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;5;29;34;0;0;0;0;0;0;0;0;0;0;0;2;2;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Sebrae;273;296.666.463;3ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;9;24;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Sebrae;273;296.666.181;1ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;6;29;35;0;0;0;0;0;0;0;0;0;0;0;1;1;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Sebrae;273;296.666.206;1ª Série;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Tarde;22;12;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;296.489.677;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;19;9;28;1;0;5;22;26;0;0;1;0;0;1;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;296.489.321;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;12;27;39;0;0;19;20;31;0;0;0;2;0;5;0;0;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;296.489.453;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;20;12;32;0;0;3;29;22;0;0;0;3;0;6;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;296.491.301;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Automação Industrial;Noite;3;18;21;0;0;2;19;21;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;296.491.236;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Automação Industrial;Noite;3;37;40;0;0;6;34;31;0;0;0;1;0;8;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;296.491.582;2º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;1;31;32;0;0;0;32;29;0;0;0;1;0;2;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;296.491.434;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrônica;Noite;1;18;19;0;0;1;18;17;0;0;0;2;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;296.491.772;1º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;21;16;37;0;0;0;37;25;0;0;0;1;0;10;0;0;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;296.492.010;3º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;11;13;24;0;0;0;24;24;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;296.491.913;2º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;18;18;36;1;0;2;33;30;0;0;0;2;0;2;0;0;2;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;296.463.888;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;22;21;43;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;296.463.672;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;22;18;40;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;296.464.258;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;17;19;36;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;003.125.200;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Integral;19;15;34;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;001.125.200;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Integral;27;13;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;002.125.200;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Integral;25;11;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;296.466.071;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Manhã;6;32;38;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;296.466.717;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Tarde;7;33;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;296.466.956;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Tarde;7;21;28;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;296.467.038;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Tarde;7;21;28;0;0;0;0;0;0;0;0;0;0;0;5;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;296.465.974;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Manhã;10;30;40;0;0;0;0;0;0;0;0;0;0;0;4;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;296.466.204;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Manhã;12;23;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;296.488.612;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletroeletrônica - MTec-N;Noite;5;35;40;0;0;0;0;0;0;0;0;0;0;0;3;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;004.125.200;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec-PI;Integral;7;33;40;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;005.125.200;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec-PI;Integral;5;31;36;0;0;0;0;0;0;0;0;0;0;0;4;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;006.125.200;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec-PI;Integral;9;22;31;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita (CEU Alvarenga);200.02 - Etec/Ceu;296.492.895;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;23;7;30;0;0;7;23;24;0;0;0;3;0;3;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita (CEU Alvarenga);200.02 - Etec/Ceu;296.493.000;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;16;9;25;0;0;6;19;20;0;0;0;1;0;2;0;0;2;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita (CEU Alvarenga);200.02 - Etec/Ceu;296.493.109;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;5;16;21;0;0;5;16;16;0;0;0;0;0;5;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita (CEU Parelheiros);200.04 - Etec/Ceu;296.493.380;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;7;15;22;0;0;5;17;21;0;0;0;0;0;1;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita (CEU Parelheiros);200.04 - Etec/Ceu;296.493.299;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;20;10;30;0;0;0;30;20;0;0;0;1;0;9;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita (CEU Parelheiros);200.04 - Etec/Ceu;296.493.232;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;20;10;30;0;0;3;27;25;0;0;0;0;0;5;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.799;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;17;8;25;3;0;8;14;15;0;0;6;0;0;3;0;0;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.801;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;13;3;16;0;0;8;8;14;0;0;1;0;0;1;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.802;2º Módulo;Técnico;Controle e Processos Industriais;Indústria;Automação Industrial;Noite;3;37;40;0;0;4;36;28;0;0;3;0;0;7;1;1;2;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.793;2º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;2;38;40;5;0;0;35;33;0;0;0;0;0;6;0;0;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.615;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;2;38;40;3;0;12;25;32;0;0;0;0;0;7;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.795;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;2;24;26;4;0;10;12;25;0;0;0;0;0;1;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.804;2º Módulo;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;24;7;31;3;0;16;12;24;0;0;1;0;0;5;0;0;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.806;3º Módulo;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;18;5;23;2;0;17;4;22;0;0;1;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.904;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;20;20;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.892;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;27;16;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.893;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;26;15;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;002.125.186;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;24;16;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.905;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Tarde;3;31;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.862;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Tarde;6;34;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.895;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Tarde;33;2;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.855;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec-AMS;Manhã;6;34;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.864;1ª Série;Integrado;Gestão e Negócios;Gestão;Comércio Exterior - MTec;Tarde;20;19;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;001.125.186;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletroeletrônica  - MTec;Tarde;6;34;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.865;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletroeletrônica  - MTec;Manhã;4;36;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.868;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec;Tarde;5;32;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.906;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec;Tarde;4;30;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.907;3ª Série;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Tarde;33;6;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.899;2ª Série;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Tarde;32;8;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;296.668.897;2ª Série;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Tarde;32;8;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
