Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código da Unidade;Número da Turma; Turma;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Habilitação/Curso;Período;Sexo Feminino;Sexo Masculino;Total de Alunos; Médio na ETEC;Médio em outra ETEC;Médio fora do CPS;Médio Concluído;Aprovados;Promoção Parcial;Retidos por Frequência;Retidos por Rendimento; Retidos por Frequencia e Rendimento; Retenção Parcial;Desistências;Transferências Expedidas;Transferências Recebidas;Trancamentos
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Camargo Aranha;012;296.604.085;1ª Série;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - Mtec-N;Noite;19;11;30;0;0;0;0;17;8;0;4;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Camargo Aranha;012;296.616.923;2ª Série;Integrado;Gestão e Negócios;Gestão;Serviços Públicos - MTec;Tarde;25;11;36;0;0;0;0;24;6;0;0;0;0;0;6;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Camargo Aranha;012;296.618.234;3ª Série;Integrado;Gestão e Negócios;Gestão;Serviços Públicos - MTec;Tarde;19;12;31;0;0;0;0;30;0;0;1;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Camargo Aranha;012;296.604.887;1ª Série;Integrado;Gestão e Negócios;Gestão;Serviços Públicos - MTec;Tarde;24;15;39;0;0;0;0;36;2;0;1;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Camargo Aranha;012;801.200.300;1º Módulo;Especialização;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Panificação e Confeitaria;Noite;15;3;18;0;0;0;18;13;0;0;1;0;0;4;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Camargo Aranha;012;801.200.301;1º Módulo;Especialização;Ambiente e Saúde;Saúde;Segurança do Alimento - Ênfase em Controle de Qualidade em Unidade de Alimentação e Nutrição;Noite;26;4;30;0;0;0;30;22;0;0;2;0;0;6;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.420.961;2ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;23;12;35;0;0;0;0;28;6;0;2;0;0;0;0;1;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.420.920;1ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;23;17;40;0;0;0;0;31;8;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.421.076;3ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Linguagens e suas Tecnologias;Manhã;22;16;38;0;0;0;0;35;0;0;0;0;0;0;3;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.746.523;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Tarde;11;7;18;0;0;15;3;18;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.746.525;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;8;5;13;0;0;0;13;10;0;0;0;0;0;3;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.746.515;1º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;5;34;39;0;0;14;25;16;4;0;14;0;0;5;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.746.516;2º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;5;23;28;0;0;8;20;21;1;0;3;0;0;1;0;0;2;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.746.518;3º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;12;12;24;0;0;3;21;15;0;0;5;0;0;4;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.746.519;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletromecânica;Noite;1;31;32;0;0;3;29;13;2;0;3;0;0;11;1;0;2;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.746.521;2º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletromecânica;Noite;2;18;20;0;0;0;20;20;1;0;0;0;0;0;0;1;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.746.543;2º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;1;30;31;0;0;0;31;25;1;0;1;0;0;2;0;0;2;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.746.541;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;2;28;30;0;0;0;30;26;1;0;1;0;0;2;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.746.545;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;1;26;27;0;0;0;27;26;0;0;2;0;0;0;0;1;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.746.539;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrônica (MNP);Noite;2;5;7;0;0;0;7;6;0;0;0;0;0;1;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.746.552;2º Módulo;Técnico;Ambiente e Saúde;Saúde;Equipamentos Biomédicos;Noite;10;15;25;0;0;2;23;19;0;0;4;0;0;1;0;0;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.746.537;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Tarde;1;3;4;0;0;2;2;4;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.746.529;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;1;22;23;0;0;0;23;22;0;0;0;0;0;0;0;0;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.746.536;3º Módulo;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;9;1;10;0;0;0;10;10;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.746.531;1º Módulo;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;16;4;20;0;0;6;14;17;1;0;0;0;0;2;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.547.664;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;23;15;38;0;0;0;0;34;1;0;3;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.542.020;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;28;11;39;0;0;0;0;32;7;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.559.487;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;19;11;30;0;0;0;0;27;0;0;0;0;0;0;3;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.541.360;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;22;17;39;0;0;0;0;35;3;0;2;0;0;0;0;1;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.559.263;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;23;13;36;0;0;0;0;35;0;0;1;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.548.076;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;19;20;39;0;0;0;0;30;6;0;1;0;0;0;2;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.547.185;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;21;9;30;0;0;0;0;17;13;0;2;0;0;0;0;2;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.537.194;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;22;14;36;0;0;0;0;8;7;0;15;0;0;3;0;0;3;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.536.766;1ª Série;Integrado;Gestão e Negócios;Gestão;Contabilidade - MTec-N;Noite;6;13;19;0;0;0;0;2;9;0;5;0;0;0;3;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.561.905;3ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Tarde;6;28;34;0;0;0;0;30;0;0;4;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.545.643;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Tarde;6;32;38;0;0;0;0;31;7;0;1;0;0;0;0;1;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.539.760;1ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Tarde;7;29;36;0;0;0;0;26;6;0;0;0;0;1;3;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.539.539;1ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;5;34;39;0;0;0;0;35;2;0;0;0;0;0;2;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.559.990;3ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;8;29;37;0;0;0;0;36;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.543.333;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;9;28;37;0;0;0;0;36;1;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.542.681;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec-PI;Manhã e Tarde;12;24;36;0;0;0;0;26;3;0;6;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.539.414;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec-PI;Manhã e Tarde;8;29;37;0;0;0;0;16;9;0;8;0;0;0;4;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.559.826;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec-PI;Manhã e Tarde;4;31;35;0;0;0;0;32;0;0;0;0;0;0;3;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.536.865;1ª Série;Integrado;Gestão e Negócios;Gestão;Finanças - MTec-N;Noite;13;9;22;0;0;0;0;13;2;0;5;0;0;0;2;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.544.901;2ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;16;20;36;0;0;0;0;27;5;0;0;0;0;0;4;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.540.826;1ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;22;18;40;0;0;0;0;28;9;0;1;0;0;0;2;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.561.129;3ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;14;17;31;0;0;0;0;28;0;0;4;0;0;0;1;2;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.536.998;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec-N;Noite;2;22;24;0;0;0;0;15;3;0;5;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.544.349;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec-PI;Manhã e Tarde;7;31;38;0;0;0;0;30;3;0;0;0;0;0;5;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.540.560;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec-PI;Manhã e Tarde;4;35;39;0;0;0;0;35;1;0;0;0;0;1;2;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.560.659;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec-PI;Manhã e Tarde;6;28;34;0;0;0;0;33;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.543.804;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec;Manhã;5;29;34;0;0;0;0;13;8;0;6;0;0;0;7;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.540.065;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec;Manhã;6;32;38;0;0;0;0;24;6;0;8;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.560.329;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec;Manhã;0;31;31;0;0;0;0;25;0;0;4;0;0;0;2;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;296.537.053;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecânica - Mtec-N;Noite;2;13;15;0;0;0;0;4;2;0;4;0;0;0;5;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira (EE Albino César);064.05 - Ext/Etec;296.746.564;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;10;7;17;0;0;10;7;12;0;0;3;0;0;2;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira (EE Albino César);064.05 - Ext/Etec;296.746.567;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;9;5;14;0;0;4;10;19;0;0;0;0;0;0;0;5;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira (EE Albino César);064.05 - Ext/Etec;296.746.565;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;14;6;20;0;0;10;10;13;1;0;0;0;0;3;0;0;3;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira (EE Professora Carmosina Monteiro Vianna);064.01 - Ext/Etec;296.746.557;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;15;6;21;0;0;9;12;10;1;0;3;0;0;7;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira (EE Professora Carmosina Monteiro Vianna);064.01 - Ext/Etec;296.746.555;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;22;12;34;0;0;13;21;27;1;0;6;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira (EE Professora Carmosina Monteiro Vianna);064.01 - Ext/Etec;296.746.559;1º Módulo;Técnico;Gestão e Negócios;Gestão;Logística;Noite;13;5;18;0;0;10;8;8;1;0;3;0;0;6;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.745.857;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;16;7;23;0;0;6;17;22;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;825.400.286;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração (MedioTec);Noite;14;6;20;0;0;0;20;18;0;0;0;0;0;2;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.745.785;1º Módulo;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;14;8;22;0;0;2;20;14;0;0;0;0;0;8;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.745.870;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletroeletrônica;Noite;0;27;27;0;0;2;25;24;0;0;3;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.745.773;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletroeletrônica;Noite;2;28;30;0;0;4;26;16;0;0;0;0;0;14;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.745.861;2º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;2;23;25;0;0;1;24;25;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.745.868;3º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;14;17;31;0;0;0;31;31;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.745.763;1º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;22;16;38;0;0;1;37;32;0;0;0;0;0;6;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.745.798;2º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;23;16;39;0;0;5;34;36;0;0;0;0;0;3;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.498.553;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;25;14;39;0;0;0;0;38;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.500.010;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;19;14;33;0;0;0;0;33;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.500.523;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;23;17;40;0;0;0;0;40;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.493.455;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;20;19;39;0;0;0;0;39;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.493.893;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;20;20;40;0;0;0;0;38;0;0;0;0;0;0;2;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.499.056;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;27;12;39;0;0;0;0;39;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.495.179;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec;Manhã;5;34;39;0;0;0;0;39;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.499.551;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec;Manhã;6;32;38;0;0;0;0;38;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.502.362;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec;Manhã;8;29;37;0;0;0;0;37;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.494.495;1ª Série;Integrado;Turismo, Hospitalidade e Lazer;Lazer e Desenvolvimento Social;Eventos - MTec;Manhã;26;14;40;0;0;0;0;40;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.499.353;2ª Série;Integrado;Turismo, Hospitalidade e Lazer;Lazer e Desenvolvimento Social;Eventos - MTec;Manhã;31;5;36;0;0;0;0;36;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.500.689;3ª Série;Integrado;Turismo, Hospitalidade e Lazer;Lazer e Desenvolvimento Social;Eventos - MTec;Manhã;28;6;34;0;0;0;0;34;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.499.767;2ª Série;Integrado;Segurança;Saúde;Segurança do Trabalho - MTec-PI;Manhã e Tarde;21;19;40;0;0;0;0;37;0;0;2;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;296.502.545;3ª Série;Integrado;Segurança;Saúde;Segurança do Trabalho - MTec-PI;Manhã e Tarde;14;17;31;0;0;0;0;26;0;0;2;0;0;0;3;0;0;
