Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Curso/Habilitação;Período;Inscritos;Vagas;Demanda
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Itaquera;169;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;779;80;9,73;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Itaquera (CEU Parque Veredas);169.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;31;30;1,03;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Itaquera (CEU Vila Curuçá);169.05 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;56;30;1,86;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Técnico;Gestão e Negócios;Gestão;Administração;Noite;88;40;2,20;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Tarde;120;40;3,00;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;64;40;1,60;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;337;40;8,42;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;91;40;2,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Integrado;Produção Alimentícia;Química;Alimentos - MTec ;Manhã;147;40;3,67;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;428;40;10,70;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Integrado;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Gastronomia - MTec-N;Noite;42;40;1,05;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Tarde;142;40;3,55;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Integrado;Produção Industrial;Química;Química - MTec;Tarde;51;40;1,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba (CEU Sapopemba);172.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;48;30;1,60;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba (CEU São Rafael);172.011 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;67;30;2,23;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo;018;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Noite;55;40;1,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo;018;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas (MNP);Noite;115;40;2,87;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo;018;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Guia de Turismo;Noite;48;40;1,20;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo;018;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;364;40;9,10;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo;018;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;617;40;15,42;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo;018;Integrado;Infraestrutura;Construção Civil;Edificações - MTec-PI;Manhã e Tarde;207;40;5,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo;018;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec-PI;Manhã e Tarde;217;40;5,42;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo;018;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec-PI;Manhã e Tarde;268;40;6,70;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo (CEU Butantã);018.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;51;30;1,70;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo (CEU Butantã);018.02 - Etec/Ceu;Integrado;Gestão e Negócios;Gestão;Marketing - MTec-N;Noite;53;30;1,76;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Técnico;Produção Cultural e Design;Design;Design Gráfico;Tarde;76;40;1,90;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Técnico;Produção Cultural e Design;Design;Design Gráfico;Noite;78;40;1,95;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Técnico;Produção Cultural e Design;Design;Modelagem do Vestuário;Noite;67;40;1,67;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Técnico;Produção Industrial;Química;Química;Noite;68;40;1,70;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;132;40;3,30;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Integrado;Produção Cultural e Design;Design;Design Gráfico - MTec;Manhã;380;40;9,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;304;40;7,60;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Integrado;Produção Cultural e Design;Design;Modelagem do Vestuário - MTec;Manhã;194;40;4,84;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Integrado;Produção Cultural e Design;Design;Modelagem do Vestuário - MTec;Tarde;85;40;2,12;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Integrado;Produção Industrial;Química;Química - MTec;Manhã;234;40;5,85;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Integrado;Produção Industrial;Química;Química - MTec;Tarde;57;40;1,42;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira (Ceu Tiquatira);208.02 - Etec/Ceu;Integrado;Gestão e Negócios;Gestão;Logística - Mtec-N;Noite;18;30;0,60;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa;185;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;133;40;3,32;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa;185;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;229;40;5,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa;185;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - Mtec-N;Noite;33;40;0,82;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa;185;Integrado;Produção Cultural e Design;Design;Design Gráfico - Mtec-N;Noite;27;40;0,67;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa;185;Integrado;Informação e Comunicação;Informática;Informática - MTec;Tarde;92;40;2,29;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa;185;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec;Manhã;76;40;1,90;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa;185;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Tarde;44;40;1,10;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa (CEU Aricanduva);185.03 - Etec/Ceu;Técnico;Gestão e Negócios;Comércio;Marketing (MNP);Noite;35;30;1,16;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa (CEU Aricanduva);185.03 - Etec/Ceu;Integrado;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Eventos - MTec-N;Noite;26;30;0,86;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Doutora Maria Augusta Saraiva;154;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;77;40;1,92;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Doutora Maria Augusta Saraiva;154;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;121;40;3,02;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Doutora Maria Augusta Saraiva;154;Integrado;Produção Cultural e Design;Design;Design Gráfico - MTec;Tarde;58;40;1,45;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Doutora Maria Augusta Saraiva;154;Integrado;Gestão e Negócios;Gestão;Marketing - MTec-N;Noite;33;40;0,82;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Doutora Maria Augusta Saraiva;154;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;103;40;2,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Doutora Maria Augusta Saraiva;154;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec;Tarde;115;40;2,87;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;147;35;4,20;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Gestão e Negócios;Gestão;Administração;Tarde;49;40;1,22;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Produção Cultural e Design;Design;Design de Interiores;Noite;72;40;1,80;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;68;40;1,70;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;60;40;1,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Noite;46;40;1,14;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;63;40;1,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;62;40;1,55;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Produção Industrial;Química;Química;Noite;46;40;1,14;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Informação e Comunicação;Informática;Redes de Computadores;Noite;59;40;1,47;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Controle e Processos Industriais;Indústria;Sistemas de Energia Renovável - Ead;On-line;74;40;1,85;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;183;35;5,22;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Produção Alimentícia;Química;Alimentos - MTec ;Tarde;72;35;2,05;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Manhã;114;35;3,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Produção Cultural e Design;Design;Design de Interiores - MTec;Manhã;258;35;7,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Produção Cultural e Design;Design;Design de Interiores - MTec;Tarde;82;35;2,34;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Tarde;89;35;2,54;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Manhã;117;35;3,34;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Controle e Processos Industriais;Indústria;Eletroeletrônica  - MTec;Tarde;37;35;1,05;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Controle e Processos Industriais;Indústria;Eletrotécnica - MTec;Manhã;53;35;1,51;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec;Manhã;90;35;2,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Tarde;209;35;5,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Tarde;67;35;1,91;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Manhã;186;35;5,31;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec;Manhã;112;35;3,20;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec-PI;Manhã e Tarde;103;35;2,94;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec-PI;Manhã e Tarde;129;35;3,68;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Produção Industrial;Química;Química - MTec;Manhã;215;35;6,14;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Produção Industrial;Química;Química - MTec;Tarde;59;35;1,68;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec;Tarde;304;35;8,68;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Especialização;Ambiente e Saúde;Saúde;Gestão de Unidades de Alimentação e Nutrição;Noite;28;25;1,12;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas (EE Professor Roldão Lopes de Barros);013.05 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Administração;Noite;58;40;1,45;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas (EE Professor Roldão Lopes de Barros);013.05 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;52;40;1,30;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;Técnico;Gestão e Negócios;Gestão;Administração;Noite;40;40;1,00;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;353;40;8,82;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Manhã;179;40;4,47;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec-N;Noite;50;40;1,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;140;40;3,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão (CEU Perus);226.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;45;30;1,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão (CEU Perus);226.02 - Etec/Ceu;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec-N;Noite;36;30;1,20;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;261;40;6,52;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Técnico;Gestão e Negócios;Gestão;Administração;Noite;28;40;0,70;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;82;40;2,04;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;50;40;1,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Técnico;Produção Cultural e Design;Design;Paisagismo;Noite;47;40;1,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;256;40;6,40;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Integrado;Produção Cultural e Design;Design;Design de Interiores - MTec;Tarde;212;40;5,30;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Integrado;Infraestrutura;Construção Civil;Edificações - MTec-PI;Manhã e Tarde;186;40;4,65;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - Mtec-N;Noite;38;40;0,95;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec-PI;Manhã e Tarde;119;40;2,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Integrado;Gestão e Negócios;Gestão;Marketing - MTec-PI;Manhã e Tarde;242;40;6,05;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Integrado;Ambiente e Saúde;Saúde;Meio Ambiente - MTec-N;Noite;29;40;0,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec-PI;Manhã e Tarde;140;40;3,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina;238;Técnico;Gestão e Negócios;Gestão;Administração;Noite;60;40;1,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina;238;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas (MNP);Noite;133;40;3,32;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina;238;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;81;40;2,02;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina;238;Técnico;Produção Industrial;Química;Química;Noite;55;40;1,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina;238;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;544;40;13,60;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina;238;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec-PI;Manhã e Tarde;359;40;8,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina;238;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;270;40;6,75;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina (CEU Cidade Dutra);238.04 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;77;30;2,56;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina (CEU Cidade Dutra);238.04 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;40;30;1,33;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina (CEU Navegantes);238.06 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;26;35;0,74;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina (CEU Navegantes);238.06 - Etec/Ceu;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;58;35;1,65;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina (CEU Vila Rubi - Jornalista Alexandre Kadunc);238.01 - Etec/Ceu;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;42;30;1,40;
