Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Curso/Habilitação;Período;Inscritos;Vagas;Demanda
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Cidade Tiradentes;199;Técnico;Gestão e Negócios;Gestão;Administração;Noite;74;40;1,85;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Cidade Tiradentes;199;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;155;40;3,87;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Cidade Tiradentes;199;Técnico;Produção Industrial;Química;Química;Noite;52;40;1,30;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Cidade Tiradentes;199;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;91;40;2,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Cidade Tiradentes;199;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;274;40;6,85;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Cidade Tiradentes;199;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;86;40;2,15;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Cidade Tiradentes;199;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;330;40;8,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Cidade Tiradentes;199;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;132;40;3,30;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Cidade Tiradentes;199;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Manhã;234;40;5,85;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Cidade Tiradentes;199;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Tarde;100;40;2,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Cidade Tiradentes;199;Integrado;Produção Industrial;Química;Química - MTec;Manhã;187;40;4,67;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Cidade Tiradentes;199;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Tarde;160;40;4,00;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Cidade Tiradentes (CEU Alto Alegre);199.01 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;45;30;1,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Cidade Tiradentes (CEU Água Azul);199.05 - Etec/Ceu;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;44;30;1,46;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Esportes Curt Walter Otto Baumgart;267;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Organização Esportiva;Manhã;40;40;1,00;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Esportes Curt Walter Otto Baumgart;267;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;60;40;1,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Esportes Curt Walter Otto Baumgart;267;Integrado;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Organização Esportiva - MTec;Tarde;69;40;1,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Esportes Curt Walter Otto Baumgart;267;Integrado;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Organização Esportiva - MTec;Manhã;308;40;7,70;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Guaianazes;118;Técnico;Gestão e Negócios;Gestão;Administração;Tarde;52;40;1,30;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Guaianazes;118;Técnico;Gestão e Negócios;Gestão;Administração;Noite;45;40;1,12;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Guaianazes;118;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Tarde;104;40;2,60;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Guaianazes;118;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;61;40;1,52;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Guaianazes;118;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;131;40;3,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Guaianazes;118;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Tarde;79;40;1,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Guaianazes;118;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;241;40;6,02;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Guaianazes;118;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec (MNP);Manhã;385;40;9,62;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Guaianazes;118;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec (MNP);Manhã;321;40;8,02;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Guaianazes (CEU Jambeiro);118.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;50;35;1,42;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Guaianazes (CEU Lajeado);118.01 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Logística;Noite;41;35;1,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Guaianazes (CEU Lajeado);118.01 - Etec/Ceu;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;38;35;1,08;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;ETEC de Heliópolis - Arquiteto Ruy Ohtake;205;Técnico;Gestão e Negócios;Gestão;Administração;Noite;45;40;1,12;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;ETEC de Heliópolis - Arquiteto Ruy Ohtake;205;Técnico;Produção Cultural e Design;Design;Design de Interiores;Noite;47;40;1,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;ETEC de Heliópolis - Arquiteto Ruy Ohtake;205;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;100;40;2,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;ETEC de Heliópolis - Arquiteto Ruy Ohtake;205;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS;Tarde;66;40;1,65;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;ETEC de Heliópolis - Arquiteto Ruy Ohtake;205;Integrado;Produção Cultural e Design;Design;Design de Interiores - MTec;Manhã;63;40;1,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;ETEC de Heliópolis - Arquiteto Ruy Ohtake;205;Integrado;Infraestrutura;Construção Civil;Edificações - Mtec-N;Noite;45;40;1,12;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;ETEC de Heliópolis - Arquiteto Ruy Ohtake;205;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;142;40;3,55;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;ETEC de Heliópolis - Arquiteto Ruy Ohtake;205;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;158;40;3,95;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;ETEC de Heliópolis - Arquiteto Ruy Ohtake;205;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Manhã;175;40;4,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;ETEC de Heliópolis - Arquiteto Ruy Ohtake;205;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - Mtec-N;Noite;44;40;1,10;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;ETEC de Heliópolis - Arquiteto Ruy Ohtake;205;Integrado;Informação e Comunicação;Informática;Programação de Jogos Digitais - MTec;Tarde;87;40;2,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Itaquera;169;Técnico;Gestão e Negócios;Gestão;Administração;Tarde;98;40;2,45;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Itaquera;169;Técnico;Gestão e Negócios;Gestão;Administração;Noite;75;40;1,87;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Itaquera;169;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;167;40;4,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Itaquera;169;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Tarde;131;40;3,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Itaquera;169;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;157;40;3,92;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Itaquera;169;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;545;40;13,62;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Itaquera;169;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;857;80;10,71;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Itaquera (CEU Inácio Monteiro);169.03 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Logística;Noite;33;30;1,10;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Itaquera (CEU Parque Veredas);169.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Noite;43;30;1,43;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Itaquera (CEU Vila Curuçá);169.05 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Noite;62;30;2,06;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Técnico;Gestão e Negócios;Gestão;Administração;Noite;76;40;1,90;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Tarde;122;40;3,05;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;51;40;1,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;115;40;2,87;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;325;40;8,12;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Integrado;Produção Alimentícia;Química;Alimentos - MTec (MNP);Manhã;103;40;2,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec (MNP);Manhã;377;40;9,42;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Integrado;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Gastronomia - MTec-N;Noite;91;40;2,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Tarde;126;40;3,15;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba;172;Integrado;Produção Industrial;Química;Química - MTec (MNP);Tarde;109;40;2,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba (CEU Sapopemba);172.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;29;30;0,96;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba (CEU Sapopemba);172.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;37;30;1,23;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba (CEU Sapopemba);172.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;57;30;1,90;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba (CEU São Rafael);172.011 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Logística;Noite;34;30;1,13;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Sapopemba (CEU São Rafael);172.011 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;49;30;1,63;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo;018;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Noite;29;40;0,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo;018;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas (MNP);Noite;69;40;1,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo;018;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Guia de Turismo;Noite;43;40;1,07;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo;018;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;349;40;8,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo;018;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;611;40;15,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo;018;Integrado;Infraestrutura;Construção Civil;Edificações - MTec-PI;Manhã e Tarde;229;40;5,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo;018;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec-PI;Manhã e Tarde;171;40;4,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo;018;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec-PI;Manhã e Tarde;261;40;6,52;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo (CEU Butantã);018.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;46;30;1,53;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec de São Paulo (CEU Butantã);018.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;45;30;1,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Técnico;Produção Cultural e Design;Design;Design de Moda;Noite;90;40;2,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Técnico;Produção Cultural e Design;Design;Design Gráfico;Tarde;56;40;1,40;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Técnico;Produção Cultural e Design;Design;Design Gráfico;Noite;53;40;1,32;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Técnico;Produção Industrial;Química;Química;Noite;58;40;1,45;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;120;40;3,00;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Integrado;Produção Cultural e Design;Design;Design de Moda - MTec;Manhã;254;40;6,35;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Integrado;Produção Cultural e Design;Design;Design de Moda - MTec;Tarde;99;40;2,47;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Integrado;Produção Cultural e Design;Design;Design Gráfico - MTec;Manhã;248;40;6,20;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Integrado;Produção Cultural e Design;Design;Design Gráfico - MTec;Tarde;78;40;1,95;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;199;40;4,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Integrado;Produção Industrial;Química;Química - MTec;Manhã;217;40;5,42;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Integrado;Produção Industrial;Química;Química - MTec;Tarde;117;40;2,92;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira (Ceu Tiquatira);208.02 - Etec/Ceu;Integrado;Gestão e Negócios;Gestão;Logística - Mtec-N;Noite;30;30;1,00;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa;185;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;146;40;3,65;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa;185;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec (MNP);Manhã;197;40;4,92;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa;185;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - Mtec-N;Noite;67;40;1,67;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa;185;Integrado;Produção Cultural e Design;Design;Design Gráfico - Mtec-N;Noite;40;40;1,00;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa;185;Integrado;Informação e Comunicação;Informática;Informática - MTec (MNP);Tarde;70;40;1,75;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa;185;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec (MNP);Manhã;59;40;1,47;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa;185;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Tarde;62;40;1,55;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa (CEU Aricanduva);185.03 - Etec/Ceu;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Eventos;Noite;34;30;1,13;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Doutora Maria Augusta Saraiva;154;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;84;40;2,10;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Doutora Maria Augusta Saraiva;154;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;137;40;3,42;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Doutora Maria Augusta Saraiva;154;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;82;40;2,04;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Doutora Maria Augusta Saraiva;154;Integrado;Produção Cultural e Design;Design;Design Gráfico - MTec;Tarde;99;40;2,47;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Doutora Maria Augusta Saraiva;154;Integrado;Gestão e Negócios;Gestão;Marketing - MTec-N;Noite;48;40;1,20;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Doutora Maria Augusta Saraiva;154;Integrado;Informação e Comunicação;Informática;Programação de Jogos Digitais - MTec;Tarde;59;40;1,47;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Doutora Maria Augusta Saraiva;154;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec;Tarde;131;40;3,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Gestão e Negócios;Gestão;Administração;Tarde;54;40;1,35;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Controle e Processos Industriais;Indústria;Automação Industrial;Noite;49;40;1,22;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Produção Cultural e Design;Design;Design de Interiores;Noite;60;40;1,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;54;40;1,35;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Controle e Processos Industriais;Indústria;Eletroeletrônica;Noite;37;40;0,92;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;89;40;2,22;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Noite;48;40;1,20;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;58;40;1,45;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;42;40;1,05;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Produção Industrial;Química;Química;Noite;51;40;1,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Informação e Comunicação;Informática;Redes de Computadores;Noite;49;40;1,22;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;390;35;11,14;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Produção Alimentícia;Química;Alimentos - MTec ;Tarde;28;35;0,80;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Manhã;94;35;2,68;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Produção Cultural e Design;Design;Design de Interiores - MTec;Tarde;57;35;1,62;
