Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Curso/Habilitação;Período;Inscritos;Vagas;Demanda
Metropolitana de Campinas;São João da Boa Vista;São José do Rio Pardo;Campinas Norte;Etec Professor Rodolpho José Del Guerra;150;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;153;40;3,82;
Metropolitana de Campinas;São João da Boa Vista;São José do Rio Pardo;Campinas Norte;Etec Professor Rodolpho José Del Guerra;150;Técnico;Gestão e Negócios;Gestão;Administração;Noite;76;40;1,90;
Metropolitana de Campinas;São João da Boa Vista;São José do Rio Pardo;Campinas Norte;Etec Professor Rodolpho José Del Guerra;150;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;51;40;1,27;
Metropolitana de Campinas;São João da Boa Vista;São José do Rio Pardo;Campinas Norte;Etec Professor Rodolpho José Del Guerra;150;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Tarde;82;40;2,04;
Metropolitana de Campinas;São João da Boa Vista;São José do Rio Pardo;Campinas Norte;Etec Professor Rodolpho José Del Guerra;150;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;177;40;4,42;
Metropolitana de Campinas;São João da Boa Vista;São José do Rio Pardo;Campinas Norte;Etec Professor Rodolpho José Del Guerra;150;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;109;40;2,72;
Metropolitana de Campinas;São João da Boa Vista;Vargem Grande do Sul;Campinas Norte;Etec de Vargem Grande do Sul;179;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências da Natureza e suas Tecnologias;Manhã;116;40;2,90;
Metropolitana de Campinas;São João da Boa Vista;Vargem Grande do Sul;Campinas Norte;Etec de Vargem Grande do Sul;179;Técnico;Informação e Comunicação;Informática;Manutenção e Suporte em Informática;Noite;55;40;1,37;
Metropolitana de Campinas;São João da Boa Vista;Vargem Grande do Sul;Campinas Norte;Etec de Vargem Grande do Sul;179;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;82;40;2,04;
Metropolitana de Campinas;São João da Boa Vista;Vargem Grande do Sul;Campinas Norte;Etec de Vargem Grande do Sul;179;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;148;40;3,70;
Metropolitana de Campinas;São João da Boa Vista;Vargem Grande do Sul;Campinas Norte;Etec de Vargem Grande do Sul;179;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;113;40;2,82;
Presidente Prudente;Adamantina;Adamantina;Marília/Presidente Prudente;Etec Engenheiro Herval Bellusci;063;Técnico;Recursos Naturais;Agropecuária;Agronegócio;Noite;47;40;1,17;
Presidente Prudente;Adamantina;Adamantina;Marília/Presidente Prudente;Etec Engenheiro Herval Bellusci;063;Técnico;Recursos Naturais;Agropecuária;Zootecnia;Noite;91;40;2,27;
Presidente Prudente;Adamantina;Adamantina;Marília/Presidente Prudente;Etec Engenheiro Herval Bellusci;063;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;99;35;2,82;
Presidente Prudente;Adamantina;Adamantina;Marília/Presidente Prudente;Etec Engenheiro Herval Bellusci / Fatec de Adamantina;063/291 - Etec/Fatec;Integrado;Recursos Naturais;Agropecuária;Agronegócio - MTec-AMS;Tarde;57;40;1,42;
Presidente Prudente;Adamantina;Adamantina;Marília/Presidente Prudente;Etec Professor Eudécio Luiz Vicente;055;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;97;40;2,42;
Presidente Prudente;Adamantina;Adamantina;Marília/Presidente Prudente;Etec Professor Eudécio Luiz Vicente;055;Técnico;Produção Industrial;Química;Açúcar e Álcool;Noite;62;40;1,55;
Presidente Prudente;Adamantina;Adamantina;Marília/Presidente Prudente;Etec Professor Eudécio Luiz Vicente;055;Técnico;Gestão e Negócios;Gestão;Administração;Noite;60;40;1,50;
Presidente Prudente;Adamantina;Adamantina;Marília/Presidente Prudente;Etec Professor Eudécio Luiz Vicente;055;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;53;40;1,32;
Presidente Prudente;Adamantina;Adamantina;Marília/Presidente Prudente;Etec Professor Eudécio Luiz Vicente;055;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;48;40;1,20;
Presidente Prudente;Adamantina;Adamantina;Marília/Presidente Prudente;Etec Professor Eudécio Luiz Vicente;055;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;80;40;2,00;
Presidente Prudente;Adamantina;Adamantina;Marília/Presidente Prudente;Etec Professor Eudécio Luiz Vicente;055;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;161;40;4,02;
Presidente Prudente;Adamantina;Adamantina;Marília/Presidente Prudente;Etec Professor Eudécio Luiz Vicente;055;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;58;40;1,45;
Presidente Prudente;Adamantina;Adamantina;Marília/Presidente Prudente;Etec Professor Eudécio Luiz Vicente / Fatec de Adamantina;055/291 - Etec/Fatec;Integrado;Gestão e Negócios;Gestão;Logística - MTec-AMS;Tarde;51;35;1,45;
Presidente Prudente;Adamantina;Osvaldo Cruz;Marília/Presidente Prudente;Etec Amim Jundi;027;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;142;40;3,55;
Presidente Prudente;Adamantina;Osvaldo Cruz;Marília/Presidente Prudente;Etec Amim Jundi;027;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;93;40;2,32;
Presidente Prudente;Adamantina;Osvaldo Cruz;Marília/Presidente Prudente;Etec Amim Jundi;027;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;96;40;2,40;
Presidente Prudente;Adamantina;Osvaldo Cruz;Marília/Presidente Prudente;Etec Amim Jundi;027;Técnico;Informação e Comunicação;Informática;Informática para Internet;Noite;77;40;1,92;
Presidente Prudente;Adamantina;Osvaldo Cruz;Marília/Presidente Prudente;Etec Amim Jundi;027;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;64;40;1,60;
Presidente Prudente;Adamantina;Osvaldo Cruz;Marília/Presidente Prudente;Etec Amim Jundi;027;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;64;40;1,60;
Presidente Prudente;Adamantina;Osvaldo Cruz;Marília/Presidente Prudente;Etec Amim Jundi;027;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;199;40;4,97;
Presidente Prudente;Adamantina;Osvaldo Cruz;Marília/Presidente Prudente;Etec Amim Jundi;027;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;157;40;3,92;
Presidente Prudente;Adamantina;Osvaldo Cruz;Marília/Presidente Prudente;Etec Amim Jundi;027;Integrado;Produção Industrial;Química;Química - MTec;Manhã;136;40;3,40;
Presidente Prudente;Adamantina;Osvaldo Cruz;Marília/Presidente Prudente;Etec Amim Jundi;027;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;129;40;3,22;
Presidente Prudente;Dracena;Dracena;Marília/Presidente Prudente;Etec Professora Carmelina Barbosa;052;Técnico;Recursos Naturais;Agropecuária;Agronegócio;Noite;53;40;1,32;
Presidente Prudente;Dracena;Dracena;Marília/Presidente Prudente;Etec Professora Carmelina Barbosa;052;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;68;40;1,70;
Presidente Prudente;Dracena;Dracena;Marília/Presidente Prudente;Etec Professora Carmelina Barbosa;052;Técnico;Informação e Comunicação;Informática;Informática;Noite;55;40;1,37;
Presidente Prudente;Dracena;Dracena;Marília/Presidente Prudente;Etec Professora Carmelina Barbosa;052;Técnico;Produção Industrial;Química;Química;Noite;64;40;1,60;
Presidente Prudente;Dracena;Dracena;Marília/Presidente Prudente;Etec Professora Carmelina Barbosa;052;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;175;40;4,37;
Presidente Prudente;Dracena;Dracena;Marília/Presidente Prudente;Etec Professora Carmelina Barbosa;052;Integrado;Informação e Comunicação;Informática;Programação de Jogos Digitais - MTec-PI;Manhã e Tarde;69;40;1,72;
Presidente Prudente;Dracena;Dracena;Marília/Presidente Prudente;Etec Professora Carmelina Barbosa;052;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;105;40;2,62;
Presidente Prudente;Dracena;Dracena;Marília/Presidente Prudente;Etec Profª Carmelina Barbosa - (EMETF Prof.ª Izaura Sampaio - Dracena);052.7 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Logística;Noite;50;40;1,25;
Presidente Prudente;Presidente Prudente;Pirapozinho;Marília/Presidente Prudente;Etec Professor Adolpho Arruda Mello (EMEIF Professor Celestino Martins Padovan - Pirapozinho);252.1 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;58;40;1,45;
Presidente Prudente;Presidente Prudente;Presidente Prudente;Marília/Presidente Prudente;Etec Professor Adolpho Arruda Mello;252;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;62;35;1,77;
Presidente Prudente;Presidente Prudente;Presidente Prudente;Marília/Presidente Prudente;Etec Professor Adolpho Arruda Mello;252;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;60;35;1,71;
Presidente Prudente;Presidente Prudente;Presidente Prudente;Marília/Presidente Prudente;Etec Professor Adolpho Arruda Mello;252;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;201;35;5,74;
Presidente Prudente;Presidente Prudente;Presidente Prudente;Marília/Presidente Prudente;Etec Professor Adolpho Arruda Mello;252;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;58;35;1,65;
Presidente Prudente;Presidente Prudente;Presidente Prudente;Marília/Presidente Prudente;Etec Professor Adolpho Arruda Mello;252;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;93;35;2,65;
Presidente Prudente;Presidente Prudente;Presidente Prudente;Marília/Presidente Prudente;Etec Professor Adolpho Arruda Mello;252;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;135;35;3,85;
Presidente Prudente;Presidente Prudente;Presidente Prudente;Marília/Presidente Prudente;Etec Professor Adolpho Arruda Mello / Fatec de Presidente Prudente;252/157 - Etec/Fatec;Integrado;Gestão e Negócios;Gestão;Administração - MTec-AMS;Tarde;60;35;1,71;
Presidente Prudente;Presidente Prudente;Presidente Prudente;Marília/Presidente Prudente;Etec Professor Doutor Antonio Eufrásio Toledo;032;Técnico;Infraestrutura;Geomática;Agrimensura;Noite;50;40;1,25;
Presidente Prudente;Presidente Prudente;Presidente Prudente;Marília/Presidente Prudente;Etec Professor Doutor Antonio Eufrásio Toledo;032;Técnico;Recursos Naturais;Agropecuária;Agropecuária;Tarde;47;40;1,17;
Presidente Prudente;Presidente Prudente;Presidente Prudente;Marília/Presidente Prudente;Etec Professor Doutor Antonio Eufrásio Toledo;032;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;188;80;2,35;
Presidente Prudente;Presidente Prudente;Presidente Prudente;Marília/Presidente Prudente;Etec Professor Doutor Antonio Eufrásio Toledo;032;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec-PI;Manhã e Tarde;57;40;1,42;
Presidente Prudente;Presidente Prudente;Presidente Prudente;Marília/Presidente Prudente;Etec Professor Doutor Antonio Eufrásio Toledo / Fatec de Presidente Prudente;032/157 - Etec/Fatec;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS;Tarde;47;40;1,17;
Presidente Prudente;Presidente Prudente;Presidente Venceslau;Marília/Presidente Prudente;Etec Professor Milton Gazzetti;099;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências da Natureza e suas Tecnologias;Manhã;63;35;1,80;
Presidente Prudente;Presidente Prudente;Presidente Venceslau;Marília/Presidente Prudente;Etec Professor Milton Gazzetti;099;Técnico;Gestão e Negócios;Gestão;Administração;Noite;62;35;1,77;
Presidente Prudente;Presidente Prudente;Presidente Venceslau;Marília/Presidente Prudente;Etec Professor Milton Gazzetti;099;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;161;35;4,59;
Presidente Prudente;Presidente Prudente;Presidente Venceslau;Marília/Presidente Prudente;Etec Professor Milton Gazzetti;099;Técnico;Informação e Comunicação;Informática;Informática;Noite;70;35;2,00;
Presidente Prudente;Presidente Prudente;Presidente Venceslau;Marília/Presidente Prudente;Etec Professor Milton Gazzetti;099;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;116;35;3,31;
Presidente Prudente;Presidente Prudente;Presidente Venceslau;Marília/Presidente Prudente;Etec Professor Milton Gazzetti;099;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec;Manhã;72;40;1,80;
Presidente Prudente;Presidente Prudente;Presidente Venceslau;Marília/Presidente Prudente;Etec Professor Milton Gazzetti;099;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;109;35;3,11;
Presidente Prudente;Presidente Prudente;Rancharia;Marília/Presidente Prudente;Etec Deputado Francisco Franco;058;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Linguagens, Ciência Humanas e Sociais;Manhã;98;40;2,45;
Presidente Prudente;Presidente Prudente;Rancharia;Marília/Presidente Prudente;Etec Deputado Francisco Franco;058;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;84;40;2,10;
Presidente Prudente;Presidente Prudente;Rancharia;Marília/Presidente Prudente;Etec Deputado Francisco Franco;058;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;143;80;1,78;
Presidente Prudente;Presidente Prudente;Rancharia;Marília/Presidente Prudente;Etec Deputado Francisco Franco;058;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;74;40;1,85;
Presidente Prudente;Presidente Prudente;Taciba;Marília/Presidente Prudente;Etec Professor Adolpho Arruda Mello (EMEF Gentila Luiza Damasceno - Taciba);252.6 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Administração;Noite;59;40;1,47;
Presidente Prudente;Presidente Prudente;Teodoro Sampaio;Marília/Presidente Prudente;Etec Professora Nair Luccas Ribeiro;156;Técnico;Gestão e Negócios;Gestão;Administração;Noite;64;35;1,82;
Presidente Prudente;Presidente Prudente;Teodoro Sampaio;Marília/Presidente Prudente;Etec Professora Nair Luccas Ribeiro;156;Integrado;Gestão e Negócios;Gestão;Logística - MTec-PI;Manhã e Tarde;72;35;2,05;
Presidente Prudente;Presidente Prudente;Teodoro Sampaio;Marília/Presidente Prudente;Etec Professora Nair Luccas Ribeiro;156;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;123;35;3,51;
Registro;Registro;Cajati;Itapeva/Registro;Etec de Registro (EM Prof. Maria da Conceição Rodrigues de Alcantara - Cajati);239.1 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Administração;Noite;55;40;1,37;
Registro;Registro;Iguape;Itapeva/Registro;Etec Engenheiro Agrônomo Narciso de Medeiros;089;Integrado;Recursos Naturais;Agropecuária;Agronegócio - MTec-PI;Manhã e Tarde;88;40;2,20;
Registro;Registro;Iguape;Itapeva/Registro;Etec Engenheiro Agrônomo Narciso de Medeiros;089;Integrado;Informação e Comunicação;Informática;Informática - MTec;Manhã;115;40;2,87;
Registro;Registro;Iguape;Itapeva/Registro;Etec Engenheiro Agrônomo Narciso de Medeiros (Cozinha Escola de Alimentos da Prefeitura de Iguape - Iguape);089.6 - Cd_Cps;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Gastronomia;Noite;79;30;2,63;
Registro;Registro;Registro;Itapeva/Registro;Etec de Registro;239;Técnico;Gestão e Negócios;Gestão;Administração;Noite;41;35;1,17;
Registro;Registro;Registro;Itapeva/Registro;Etec de Registro;239;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;290;35;8,28;
Registro;Registro;Registro;Itapeva/Registro;Etec de Registro;239;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;244;35;6,97;
Registro;Registro;Registro;Itapeva/Registro;Etec de Registro / Faculdade de Tecnologia de Registro;239/299 - Etec/Fatec;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS;Tarde;125;35;3,57;
Ribeirão Preto;Ribeirão Preto;Cajuru;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia (EM André Ruggeri - Cajuru);060.2 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Administração;Noite;57;40;1,42;
Ribeirão Preto;Ribeirão Preto;Cravinhos;Ribeirão Preto/Franca/Barretos;Etec de Cravinhos;303;Técnico;Gestão e Negócios;Gestão;Administração;Noite;116;40;2,90;
Ribeirão Preto;Ribeirão Preto;Cravinhos;Ribeirão Preto/Franca/Barretos;Etec de Cravinhos;303;Técnico;Gestão e Negócios;Gestão;Logística;Noite;83;40;2,07;
Ribeirão Preto;Ribeirão Preto;Cravinhos;Ribeirão Preto/Franca/Barretos;Etec de Cravinhos;303;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;84;40;2,10;
Ribeirão Preto;Ribeirão Preto;Cravinhos;Ribeirão Preto/Franca/Barretos;Etec de Cravinhos;303;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;26;40;0,65;
Ribeirão Preto;Ribeirão Preto;Guariba;Ribeirão Preto/Franca/Barretos;Etec Bento Carlos Botelho do Amaral;256;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Tarde;85;35;2,42;
Ribeirão Preto;Ribeirão Preto;Guariba;Ribeirão Preto/Franca/Barretos;Etec Bento Carlos Botelho do Amaral;256;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Noite;90;35;2,57;
Ribeirão Preto;Ribeirão Preto;Guariba;Ribeirão Preto/Franca/Barretos;Etec Bento Carlos Botelho do Amaral;256;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;151;35;4,31;
Ribeirão Preto;Ribeirão Preto;Guariba;Ribeirão Preto/Franca/Barretos;Etec Bento Carlos Botelho do Amaral;256;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;129;35;3,68;
Ribeirão Preto;Ribeirão Preto;Guariba;Ribeirão Preto/Franca/Barretos;Etec Bento Carlos Botelho do Amaral;256;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;90;35;2,57;
Ribeirão Preto;Ribeirão Preto;Guariba;Ribeirão Preto/Franca/Barretos;Etec Bento Carlos Botelho do Amaral;256;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;85;35;2,42;
Ribeirão Preto;Ribeirão Preto;Jaboticabal;Ribeirão Preto/Franca/Barretos;Etec Bento Carlos Botelho do Amaral (EE Aurélio Arrobas Martins);256.04 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Noite;66;35;1,88;
Ribeirão Preto;Ribeirão Preto;Jaboticabal;Ribeirão Preto/Franca/Barretos;Etec Bento Carlos Botelho do Amaral / Faculdade de Tecnologia Nilo de Stéfani;256/173 - Etec/Fatec;Integrado;Produção Industrial;Química;Química - MTec-AMS;Tarde;75;35;2,14;
Ribeirão Preto;Ribeirão Preto;Monte Alto;Ribeirão Preto/Franca/Barretos;Etec Alcides Cestari;255;Técnico;Gestão e Negócios;Gestão;Qualidade;Noite;70;40;1,75;
Ribeirão Preto;Ribeirão Preto;Monte Alto;Ribeirão Preto/Franca/Barretos;Etec Alcides Cestari;255;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;64;40;1,60;
Ribeirão Preto;Ribeirão Preto;Monte Alto;Ribeirão Preto/Franca/Barretos;Etec Alcides Cestari;255;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;69;40;1,72;
Ribeirão Preto;Ribeirão Preto;Monte Alto;Ribeirão Preto/Franca/Barretos;Etec Alcides Cestari;255;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;96;40;2,40;
Ribeirão Preto;Ribeirão Preto;Monte Alto;Ribeirão Preto/Franca/Barretos;Etec Alcides Cestari;255;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;92;40;2,29;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Técnico;Gestão e Negócios;Gestão;Administração;Tarde;71;40;1,77;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Técnico;Produção Cultural e Design;Design;Design de Interiores;Noite;86;40;2,15;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;76;40;1,90;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;149;40;3,72;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Técnico;Controle e Processos Industriais;Indústria;Eletrônica;Noite;72;40;1,80;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Gastronomia;Manhã;68;40;1,70;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;103;40;2,57;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;90;40;2,25;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;113;40;2,82;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;347;40;8,67;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec-PI;Manhã e Tarde;167;40;4,17;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Integrado;Controle e Processos Industriais;Indústria;Eletrotécnica - MTec-PI;Manhã e Tarde;141;40;3,52;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Tarde;184;40;4,59;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Tarde;160;40;4,00;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;260;40;6,50;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Integrado;Gestão e Negócios;Gestão;Secretariado - MTec;Manhã;119;40;2,97;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva (EE Prof.ª Amélia dos Santos Musa);074.04 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Administração;Noite;76;40;1,90;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva (EE Prof.ª Amélia dos Santos Musa);074.04 - Ext/Etec;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;106;40;2,65;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva (EE Prof.ª Amélia dos Santos Musa);074.04 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;71;40;1,77;
Ribeirão Preto;Ribeirão Preto;Santa Rosa de Viterbo;Ribeirão Preto/Franca/Barretos;Etec de Santa Rosa de Viterbo;237;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;72;40;1,80;
Ribeirão Preto;Ribeirão Preto;Santa Rosa de Viterbo;Ribeirão Preto/Franca/Barretos;Etec de Santa Rosa de Viterbo;237;Técnico;Gestão e Negócios;Gestão;Logística;Noite;78;40;1,95;
Ribeirão Preto;Ribeirão Preto;Santa Rosa de Viterbo;Ribeirão Preto/Franca/Barretos;Etec de Santa Rosa de Viterbo;237;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;60;40;1,50;
Ribeirão Preto;Ribeirão Preto;Santa Rosa de Viterbo;Ribeirão Preto/Franca/Barretos;Etec de Santa Rosa de Viterbo;237;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;72;40;1,80;
Ribeirão Preto;Ribeirão Preto;Santa Rosa de Viterbo;Ribeirão Preto/Franca/Barretos;Etec de Santa Rosa de Viterbo;237;Integrado;Informação e Comunicação;Informática;Programação de Jogos Digitais - MTec;Manhã;65;40;1,62;
Ribeirão Preto;Ribeirão Preto;São Simão;Ribeirão Preto/Franca/Barretos;Etec Professor Francisco dos Santos;057;Técnico;Gestão e Negócios;Gestão;Administração;Noite;59;40;1,47;
Ribeirão Preto;Ribeirão Preto;São Simão;Ribeirão Preto/Franca/Barretos;Etec Professor Francisco dos Santos;057;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;67;40;1,67;
Ribeirão Preto;Ribeirão Preto;São Simão;Ribeirão Preto/Franca/Barretos;Etec Professor Francisco dos Santos;057;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;212;80;2,65;
Ribeirão Preto;Ribeirão Preto;São Simão;Ribeirão Preto/Franca/Barretos;Etec Professor Francisco dos Santos;057;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - Mtec-N;Noite;67;40;1,67;
Ribeirão Preto;Ribeirão Preto;Serrana;Ribeirão Preto/Franca/Barretos;Etec Ângelo Cavalheiro;214;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;45;40;1,12;
Ribeirão Preto;Ribeirão Preto;Serrana;Ribeirão Preto/Franca/Barretos;Etec Ângelo Cavalheiro;214;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;70;40;1,75;
Ribeirão Preto;Ribeirão Preto;Serrana;Ribeirão Preto/Franca/Barretos;Etec Ângelo Cavalheiro;214;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;60;40;1,50;
